DateTime,Max/Min,State,Fuel Type,Supply
01/09/2021 02:30,Min,NEM,Battery,0.933
01/09/2021 02:30,Min,NEM,Biomass,9.466
01/09/2021 02:30,Min,NEM,Black coal,11518.875
01/09/2021 02:30,Min,NEM,Brown coal,3749.765
01/09/2021 02:30,Min,NEM,Distributed PV,0
01/09/2021 02:30,Min,NEM,Gas,1177.264
01/09/2021 02:30,Min,NEM,Hydro,1482.924
01/09/2021 02:30,Min,NEM,Liquid Fuel,0
01/09/2021 02:30,Min,NEM,Utility-scale Solar,0.013
01/09/2021 02:30,Min,NEM,Wind,1246.069
24/09/2021 13:30,Max,NEM,Battery,0.032
24/09/2021 13:30,Max,NEM,Biomass,22.216
24/09/2021 13:30,Max,NEM,Black coal,6986.738
24/09/2021 13:30,Max,NEM,Brown coal,2056.838
24/09/2021 13:30,Max,NEM,Distributed PV,7534.548
24/09/2021 13:30,Max,NEM,Gas,344.198
24/09/2021 13:30,Max,NEM,Hydro,522.774
24/09/2021 13:30,Max,NEM,Liquid Fuel,0
24/09/2021 13:30,Max,NEM,Utility-scale Solar,2949.421
24/09/2021 13:30,Max,NEM,Wind,3961.535
05/10/2021 12:30,Max,NEM,Battery,2.235
05/10/2021 12:30,Max,NEM,Biomass,15.733
05/10/2021 12:30,Max,NEM,Black coal,7187.322
05/10/2021 12:30,Max,NEM,Brown coal,2752.512
05/10/2021 12:30,Max,NEM,Distributed PV,8149.256
05/10/2021 12:30,Max,NEM,Gas,439.145
05/10/2021 12:30,Max,NEM,Hydro,608.612
05/10/2021 12:30,Max,NEM,Liquid Fuel,0
05/10/2021 12:30,Max,NEM,Utility-scale Solar,2808.923
05/10/2021 12:30,Max,NEM,Wind,3831.746
08/10/2021 00:00,Min,NEM,Battery,19.969
08/10/2021 00:00,Min,NEM,Biomass,11.666
08/10/2021 00:00,Min,NEM,Black coal,12076.125
08/10/2021 00:00,Min,NEM,Brown coal,4226.03
08/10/2021 00:00,Min,NEM,Distributed PV,0
08/10/2021 00:00,Min,NEM,Gas,1194.32
08/10/2021 00:00,Min,NEM,Hydro,1745.771
08/10/2021 00:00,Min,NEM,Liquid Fuel,0
08/10/2021 00:00,Min,NEM,Utility-scale Solar,0.069
08/10/2021 00:00,Min,NEM,Wind,1232.612
09/11/2021 03:30,Min,NEM,Battery,5.297
09/11/2021 03:30,Min,NEM,Biomass,36.55
09/11/2021 03:30,Min,NEM,Black coal,10607.804
09/11/2021 03:30,Min,NEM,Brown coal,3760.832
09/11/2021 03:30,Min,NEM,Distributed PV,0
09/11/2021 03:30,Min,NEM,Gas,1041.953
09/11/2021 03:30,Min,NEM,Hydro,1849.073
09/11/2021 03:30,Min,NEM,Liquid Fuel,0
09/11/2021 03:30,Min,NEM,Utility-scale Solar,0.066
09/11/2021 03:30,Min,NEM,Wind,968.366
15/11/2021 11:30,Max,NEM,Battery,1.343
15/11/2021 11:30,Max,NEM,Biomass,0
15/11/2021 11:30,Max,NEM,Black coal,7416.277
15/11/2021 11:30,Max,NEM,Brown coal,2373.529
15/11/2021 11:30,Max,NEM,Distributed PV,8618.066
15/11/2021 11:30,Max,NEM,Gas,407.517
15/11/2021 11:30,Max,NEM,Hydro,529.081
15/11/2021 11:30,Max,NEM,Liquid Fuel,0
15/11/2021 11:30,Max,NEM,Utility-scale Solar,2841.497
15/11/2021 11:30,Max,NEM,Wind,4545.094
15/12/2021 05:00,Min,NEM,Battery,23.626
15/12/2021 05:00,Min,NEM,Biomass,39.133
15/12/2021 05:00,Min,NEM,Black coal,11072.913
15/12/2021 05:00,Min,NEM,Brown coal,4330.693
15/12/2021 05:00,Min,NEM,Distributed PV,18.477
15/12/2021 05:00,Min,NEM,Gas,639.814
15/12/2021 05:00,Min,NEM,Hydro,1570.7
15/12/2021 05:00,Min,NEM,Liquid Fuel,0
15/12/2021 05:00,Min,NEM,Utility-scale Solar,1.426
15/12/2021 05:00,Min,NEM,Wind,1309.965
31/12/2021 11:00,Max,NEM,Battery,7.011
31/12/2021 11:00,Max,NEM,Biomass,0
31/12/2021 11:00,Max,NEM,Black coal,8000.227
31/12/2021 11:00,Max,NEM,Brown coal,3014.234
31/12/2021 11:00,Max,NEM,Distributed PV,8259.773
31/12/2021 11:00,Max,NEM,Gas,283.335
31/12/2021 11:00,Max,NEM,Hydro,622.163
31/12/2021 11:00,Max,NEM,Liquid Fuel,0
31/12/2021 11:00,Max,NEM,Utility-scale Solar,4291.381
31/12/2021 11:00,Max,NEM,Wind,3180.704
03/01/2022 11:00,Max,NEM,Battery,25.221
03/01/2022 11:00,Max,NEM,Biomass,0
03/01/2022 11:00,Max,NEM,Black coal,7914.262
03/01/2022 11:00,Max,NEM,Brown coal,2671.89
03/01/2022 11:00,Max,NEM,Distributed PV,8607.994
03/01/2022 11:00,Max,NEM,Gas,250.122
03/01/2022 11:00,Max,NEM,Hydro,680.154
03/01/2022 11:00,Max,NEM,Liquid Fuel,0
03/01/2022 11:00,Max,NEM,Utility-scale Solar,3707.589
03/01/2022 11:00,Max,NEM,Wind,1730.412
25/01/2022 05:00,Min,NEM,Battery,16.376
25/01/2022 05:00,Min,NEM,Biomass,29.833
25/01/2022 05:00,Min,NEM,Black coal,11890.533
25/01/2022 05:00,Min,NEM,Brown coal,4487.807
25/01/2022 05:00,Min,NEM,Distributed PV,0
25/01/2022 05:00,Min,NEM,Gas,1734.583
25/01/2022 05:00,Min,NEM,Hydro,1550.856
25/01/2022 05:00,Min,NEM,Liquid Fuel,0
25/01/2022 05:00,Min,NEM,Utility-scale Solar,0.099
25/01/2022 05:00,Min,NEM,Wind,1105.669
06/02/2022 12:30,Max,NEM,Battery,4.009
06/02/2022 12:30,Max,NEM,Biomass,28.266
06/02/2022 12:30,Max,NEM,Black coal,7082.875
06/02/2022 12:30,Max,NEM,Brown coal,2204.155
06/02/2022 12:30,Max,NEM,Distributed PV,7916.817
06/02/2022 12:30,Max,NEM,Gas,270.778
06/02/2022 12:30,Max,NEM,Hydro,722.602
06/02/2022 12:30,Max,NEM,Liquid Fuel,0
06/02/2022 12:30,Max,NEM,Utility-scale Solar,4102.925
06/02/2022 12:30,Max,NEM,Wind,2446.911
20/02/2022 04:30,Min,NEM,Battery,5.991
20/02/2022 04:30,Min,NEM,Biomass,0
20/02/2022 04:30,Min,NEM,Black coal,10222.085
20/02/2022 04:30,Min,NEM,Brown coal,3978.512
20/02/2022 04:30,Min,NEM,Distributed PV,0
20/02/2022 04:30,Min,NEM,Gas,1263.711
20/02/2022 04:30,Min,NEM,Hydro,1469.634
20/02/2022 04:30,Min,NEM,Liquid Fuel,0
20/02/2022 04:30,Min,NEM,Utility-scale Solar,0.2
20/02/2022 04:30,Min,NEM,Wind,1027.211
21/03/2022 23:00,Min,NEM,Battery,23.163
21/03/2022 23:00,Min,NEM,Biomass,0
21/03/2022 23:00,Min,NEM,Black coal,11781.064
21/03/2022 23:00,Min,NEM,Brown coal,4199.193
21/03/2022 23:00,Min,NEM,Distributed PV,0
21/03/2022 23:00,Min,NEM,Gas,2699.409
21/03/2022 23:00,Min,NEM,Hydro,1572.539
21/03/2022 23:00,Min,NEM,Liquid Fuel,0.045
21/03/2022 23:00,Min,NEM,Utility-scale Solar,0
21/03/2022 23:00,Min,NEM,Wind,899.935
31/03/2022 12:00,Max,NEM,Battery,25.738
31/03/2022 12:00,Max,NEM,Biomass,0
31/03/2022 12:00,Max,NEM,Black coal,8646.076
31/03/2022 12:00,Max,NEM,Brown coal,2513.851
31/03/2022 12:00,Max,NEM,Distributed PV,6339.484
31/03/2022 12:00,Max,NEM,Gas,812.004
31/03/2022 12:00,Max,NEM,Hydro,948.284
31/03/2022 12:00,Max,NEM,Liquid Fuel,0.008
31/03/2022 12:00,Max,NEM,Utility-scale Solar,3471.849
31/03/2022 12:00,Max,NEM,Wind,4229.487
17/04/2022 11:30,Max,NEM,Battery,8.225
17/04/2022 11:30,Max,NEM,Biomass,0
17/04/2022 11:30,Max,NEM,Black coal,7138.666
17/04/2022 11:30,Max,NEM,Brown coal,2099.68
17/04/2022 11:30,Max,NEM,Distributed PV,6939.105
17/04/2022 11:30,Max,NEM,Gas,237.254
17/04/2022 11:30,Max,NEM,Hydro,397.192
17/04/2022 11:30,Max,NEM,Liquid Fuel,0.045
17/04/2022 11:30,Max,NEM,Utility-scale Solar,3445.092
17/04/2022 11:30,Max,NEM,Wind,2666.37
19/04/2022 01:00,Min,NEM,Battery,10.194
19/04/2022 01:00,Min,NEM,Biomass,0
19/04/2022 01:00,Min,NEM,Black coal,10230.26
19/04/2022 01:00,Min,NEM,Brown coal,3854.495
19/04/2022 01:00,Min,NEM,Distributed PV,0
19/04/2022 01:00,Min,NEM,Gas,2529.582
19/04/2022 01:00,Min,NEM,Hydro,1427.029
19/04/2022 01:00,Min,NEM,Liquid Fuel,0
19/04/2022 01:00,Min,NEM,Utility-scale Solar,0.173
19/04/2022 01:00,Min,NEM,Wind,1023.37
03/05/2022 12:00,Max,NEM,Battery,0.028
03/05/2022 12:00,Max,NEM,Biomass,0
03/05/2022 12:00,Max,NEM,Black coal,7838.259
03/05/2022 12:00,Max,NEM,Brown coal,2638.306
03/05/2022 12:00,Max,NEM,Distributed PV,7094.785
03/05/2022 12:00,Max,NEM,Gas,639.358
03/05/2022 12:00,Max,NEM,Hydro,542.587
03/05/2022 12:00,Max,NEM,Liquid Fuel,6.308
03/05/2022 12:00,Max,NEM,Utility-scale Solar,3531.103
03/05/2022 12:00,Max,NEM,Wind,2851.496
13/05/2022 04:00,Min,NEM,Battery,14.488
13/05/2022 04:00,Min,NEM,Biomass,0
13/05/2022 04:00,Min,NEM,Black coal,9554.65
13/05/2022 04:00,Min,NEM,Brown coal,3933.197
13/05/2022 04:00,Min,NEM,Distributed PV,0
13/05/2022 04:00,Min,NEM,Gas,2357.941
13/05/2022 04:00,Min,NEM,Hydro,1826.519
13/05/2022 04:00,Min,NEM,Liquid Fuel,93.949
13/05/2022 04:00,Min,NEM,Utility-scale Solar,0.138
13/05/2022 04:00,Min,NEM,Wind,1040.783
16/06/2022 23:00,Min,NEM,Battery,1.014
16/06/2022 23:00,Min,NEM,Biomass,0
16/06/2022 23:00,Min,NEM,Black coal,11614.216
16/06/2022 23:00,Min,NEM,Brown coal,3880.091
16/06/2022 23:00,Min,NEM,Distributed PV,0
16/06/2022 23:00,Min,NEM,Gas,4400.698
16/06/2022 23:00,Min,NEM,Hydro,2771.097
16/06/2022 23:00,Min,NEM,Liquid Fuel,122.867
16/06/2022 23:00,Min,NEM,Utility-scale Solar,0.21
16/06/2022 23:00,Min,NEM,Wind,1213.608
25/06/2022 12:00,Max,NEM,Battery,0.23
25/06/2022 12:00,Max,NEM,Biomass,6.7
25/06/2022 12:00,Max,NEM,Black coal,7679.899
25/06/2022 12:00,Max,NEM,Brown coal,2901.733
25/06/2022 12:00,Max,NEM,Distributed PV,6151.042
25/06/2022 12:00,Max,NEM,Gas,416.775
25/06/2022 12:00,Max,NEM,Hydro,993.489
25/06/2022 12:00,Max,NEM,Liquid Fuel,0
25/06/2022 12:00,Max,NEM,Utility-scale Solar,2809.374
25/06/2022 12:00,Max,NEM,Wind,4010.144
23/07/2022 23:00,Min,NEM,Battery,8.151
23/07/2022 23:00,Min,NEM,Biomass,8.85
23/07/2022 23:00,Min,NEM,Black coal,12824.045
23/07/2022 23:00,Min,NEM,Brown coal,4259.974
23/07/2022 23:00,Min,NEM,Distributed PV,0
23/07/2022 23:00,Min,NEM,Gas,3001.868
23/07/2022 23:00,Min,NEM,Hydro,1658.528
23/07/2022 23:00,Min,NEM,Liquid Fuel,31.75
23/07/2022 23:00,Min,NEM,Utility-scale Solar,0.183
23/07/2022 23:00,Min,NEM,Wind,1864.708
30/07/2022 11:30,Max,NEM,Battery,35.446
30/07/2022 11:30,Max,NEM,Biomass,15.116
30/07/2022 11:30,Max,NEM,Black coal,8269.927
30/07/2022 11:30,Max,NEM,Brown coal,2885.893
30/07/2022 11:30,Max,NEM,Distributed PV,6824.102
30/07/2022 11:30,Max,NEM,Gas,270.35
30/07/2022 11:30,Max,NEM,Hydro,997.668
30/07/2022 11:30,Max,NEM,Liquid Fuel,0
30/07/2022 11:30,Max,NEM,Utility-scale Solar,3731.891
30/07/2022 11:30,Max,NEM,Wind,4093.954
07/08/2022 23:30,Min,NEM,Battery,15.387
07/08/2022 23:30,Min,NEM,Biomass,44.9
07/08/2022 23:30,Min,NEM,Black coal,12002.782
07/08/2022 23:30,Min,NEM,Brown coal,3956.543
07/08/2022 23:30,Min,NEM,Distributed PV,0
07/08/2022 23:30,Min,NEM,Gas,3411.697
07/08/2022 23:30,Min,NEM,Hydro,2304.909
07/08/2022 23:30,Min,NEM,Liquid Fuel,0
07/08/2022 23:30,Min,NEM,Utility-scale Solar,-0.118
07/08/2022 23:30,Min,NEM,Wind,784.857
19/08/2022 13:00,Max,NEM,Battery,0.715
19/08/2022 13:00,Max,NEM,Biomass,17.983
19/08/2022 13:00,Max,NEM,Black coal,8004.94
19/08/2022 13:00,Max,NEM,Brown coal,2102.283
19/08/2022 13:00,Max,NEM,Distributed PV,7660.601
19/08/2022 13:00,Max,NEM,Gas,387.007
19/08/2022 13:00,Max,NEM,Hydro,696.442
19/08/2022 13:00,Max,NEM,Liquid Fuel,0
19/08/2022 13:00,Max,NEM,Utility-scale Solar,2787.684
19/08/2022 13:00,Max,NEM,Wind,4461.818
18/09/2022 11:30,Max,NEM,Battery,16.099
18/09/2022 11:30,Max,NEM,Biomass,16.733
18/09/2022 11:30,Max,NEM,Black coal,6552.007
18/09/2022 11:30,Max,NEM,Brown coal,2110.432
18/09/2022 11:30,Max,NEM,Distributed PV,8032.431
18/09/2022 11:30,Max,NEM,Gas,222.353
18/09/2022 11:30,Max,NEM,Hydro,594.389
18/09/2022 11:30,Max,NEM,Liquid Fuel,0
18/09/2022 11:30,Max,NEM,Utility-scale Solar,2694.329
18/09/2022 11:30,Max,NEM,Wind,4544.137
23/09/2022 04:30,Min,NEM,Battery,4.947
23/09/2022 04:30,Min,NEM,Biomass,42.45
23/09/2022 04:30,Min,NEM,Black coal,9544.054
23/09/2022 04:30,Min,NEM,Brown coal,4251.505
23/09/2022 04:30,Min,NEM,Distributed PV,0
23/09/2022 04:30,Min,NEM,Gas,1352.916
23/09/2022 04:30,Min,NEM,Hydro,1458.574
23/09/2022 04:30,Min,NEM,Liquid Fuel,0
23/09/2022 04:30,Min,NEM,Utility-scale Solar,0.052
23/09/2022 04:30,Min,NEM,Wind,933.39
16/10/2022 04:00,Min,NEM,Battery,8.456
16/10/2022 04:00,Min,NEM,Biomass,35.283
16/10/2022 04:00,Min,NEM,Black coal,10058.875
16/10/2022 04:00,Min,NEM,Brown coal,3836.209
16/10/2022 04:00,Min,NEM,Distributed PV,0
16/10/2022 04:00,Min,NEM,Gas,1178.536
16/10/2022 04:00,Min,NEM,Hydro,1372.833
16/10/2022 04:00,Min,NEM,Liquid Fuel,0
16/10/2022 04:00,Min,NEM,Utility-scale Solar,-0.155
16/10/2022 04:00,Min,NEM,Wind,926.053
28/10/2022 12:30,Max,NEM,Battery,9.327
28/10/2022 12:30,Max,NEM,Biomass,-4.95
28/10/2022 12:30,Max,NEM,Black coal,6115.905
28/10/2022 12:30,Max,NEM,Brown coal,2088.697
28/10/2022 12:30,Max,NEM,Distributed PV,9454.837
28/10/2022 12:30,Max,NEM,Gas,401.346
28/10/2022 12:30,Max,NEM,Hydro,1058.972
28/10/2022 12:30,Max,NEM,Liquid Fuel,-0.033
28/10/2022 12:30,Max,NEM,Utility-scale Solar,3696.527
28/10/2022 12:30,Max,NEM,Wind,4667.751
21/11/2022 11:00,Max,NEM,Battery,26.385
21/11/2022 11:00,Max,NEM,Biomass,54.183
21/11/2022 11:00,Max,NEM,Black coal,6506.237
21/11/2022 11:00,Max,NEM,Brown coal,2364.602
21/11/2022 11:00,Max,NEM,Distributed PV,9187.347
21/11/2022 11:00,Max,NEM,Gas,260.855
21/11/2022 11:00,Max,NEM,Hydro,948.247
21/11/2022 11:00,Max,NEM,Liquid Fuel,11.89
21/11/2022 11:00,Max,NEM,Utility-scale Solar,3501.089
21/11/2022 11:00,Max,NEM,Wind,5331.187
24/11/2022 01:30,Min,NEM,Battery,18.888
24/11/2022 01:30,Min,NEM,Biomass,41.867
24/11/2022 01:30,Min,NEM,Black coal,10896.933
24/11/2022 01:30,Min,NEM,Brown coal,2945.061
24/11/2022 01:30,Min,NEM,Distributed PV,0
24/11/2022 01:30,Min,NEM,Gas,1121.15
24/11/2022 01:30,Min,NEM,Hydro,2206.168
24/11/2022 01:30,Min,NEM,Liquid Fuel,17.546
24/11/2022 01:30,Min,NEM,Utility-scale Solar,0.042
24/11/2022 01:30,Min,NEM,Wind,1595.781
14/12/2022 11:00,Max,NEM,Battery,10.762
14/12/2022 11:00,Max,NEM,Biomass,51.333
14/12/2022 11:00,Max,NEM,Black coal,6385.522
14/12/2022 11:00,Max,NEM,Brown coal,2798.029
14/12/2022 11:00,Max,NEM,Distributed PV,9683.328
14/12/2022 11:00,Max,NEM,Gas,252.98
14/12/2022 11:00,Max,NEM,Hydro,553.943
14/12/2022 11:00,Max,NEM,Liquid Fuel,0.127
14/12/2022 11:00,Max,NEM,Utility-scale Solar,3841.805
14/12/2022 11:00,Max,NEM,Wind,4446.393
25/12/2022 04:00,Min,NEM,Battery,0.327
25/12/2022 04:00,Min,NEM,Biomass,28.383
25/12/2022 04:00,Min,NEM,Black coal,9215.512
25/12/2022 04:00,Min,NEM,Brown coal,4061.315
25/12/2022 04:00,Min,NEM,Distributed PV,0
25/12/2022 04:00,Min,NEM,Gas,570.72
25/12/2022 04:00,Min,NEM,Hydro,1160.502
25/12/2022 04:00,Min,NEM,Liquid Fuel,-0.083
25/12/2022 04:00,Min,NEM,Utility-scale Solar,0.061
25/12/2022 04:00,Min,NEM,Wind,1506.933
09/01/2023 12:30,Max,NEM,Battery,2.98
09/01/2023 12:30,Max,NEM,Biomass,-2.4
09/01/2023 12:30,Max,NEM,Black coal,7367.489
09/01/2023 12:30,Max,NEM,Brown coal,3120.148
09/01/2023 12:30,Max,NEM,Distributed PV,11021.365
09/01/2023 12:30,Max,NEM,Gas,255.065
09/01/2023 12:30,Max,NEM,Hydro,766.635
09/01/2023 12:30,Max,NEM,Liquid Fuel,0
09/01/2023 12:30,Max,NEM,Utility-scale Solar,5213.587
09/01/2023 12:30,Max,NEM,Wind,2095.402
12/01/2023 03:30,Min,NEM,Battery,10.849
12/01/2023 03:30,Min,NEM,Biomass,18
12/01/2023 03:30,Min,NEM,Black coal,10490.185
12/01/2023 03:30,Min,NEM,Brown coal,4217.387
12/01/2023 03:30,Min,NEM,Distributed PV,0
12/01/2023 03:30,Min,NEM,Gas,1295.86
12/01/2023 03:30,Min,NEM,Hydro,1776.198
12/01/2023 03:30,Min,NEM,Liquid Fuel,0
12/01/2023 03:30,Min,NEM,Utility-scale Solar,0.068
12/01/2023 03:30,Min,NEM,Wind,896.778
11/02/2023 13:30,Max,NEM,Battery,7.431
11/02/2023 13:30,Max,NEM,Biomass,-0.7
11/02/2023 13:30,Max,NEM,Black coal,8026.736
11/02/2023 13:30,Max,NEM,Brown coal,2275.818
11/02/2023 13:30,Max,NEM,Distributed PV,11409.067
11/02/2023 13:30,Max,NEM,Gas,265.233
11/02/2023 13:30,Max,NEM,Hydro,549.229
11/02/2023 13:30,Max,NEM,Liquid Fuel,0
11/02/2023 13:30,Max,NEM,Utility-scale Solar,4774.64
11/02/2023 13:30,Max,NEM,Wind,3152.949
19/02/2023 05:30,Min,NEM,Battery,8.325
19/02/2023 05:30,Min,NEM,Biomass,15.567
19/02/2023 05:30,Min,NEM,Black coal,10815.199
19/02/2023 05:30,Min,NEM,Brown coal,4386.578
19/02/2023 05:30,Min,NEM,Distributed PV,0
19/02/2023 05:30,Min,NEM,Gas,765.78
19/02/2023 05:30,Min,NEM,Hydro,944.978
19/02/2023 05:30,Min,NEM,Liquid Fuel,-0.05
19/02/2023 05:30,Min,NEM,Utility-scale Solar,0.068
19/02/2023 05:30,Min,NEM,Wind,1654.795
05/03/2023 12:00,Max,NEM,Battery,10.286
05/03/2023 12:00,Max,NEM,Biomass,-1
05/03/2023 12:00,Max,NEM,Black coal,6603.179
05/03/2023 12:00,Max,NEM,Brown coal,2372.981
05/03/2023 12:00,Max,NEM,Distributed PV,9757.927
05/03/2023 12:00,Max,NEM,Gas,253.78
05/03/2023 12:00,Max,NEM,Hydro,561.698
05/03/2023 12:00,Max,NEM,Liquid Fuel,0
05/03/2023 12:00,Max,NEM,Utility-scale Solar,4148.873
05/03/2023 12:00,Max,NEM,Wind,3293.71
28/03/2023 03:30,Min,NEM,Battery,3.442
28/03/2023 03:30,Min,NEM,Biomass,-0.2
28/03/2023 03:30,Min,NEM,Black coal,10623.692
28/03/2023 03:30,Min,NEM,Brown coal,3539.732
28/03/2023 03:30,Min,NEM,Distributed PV,0
28/03/2023 03:30,Min,NEM,Gas,2020.486
28/03/2023 03:30,Min,NEM,Hydro,1750.57
28/03/2023 03:30,Min,NEM,Liquid Fuel,-0.1
28/03/2023 03:30,Min,NEM,Utility-scale Solar,0.216
28/03/2023 03:30,Min,NEM,Wind,903.955
16/04/2023 11:30,Max,NEM,Battery,0.788
16/04/2023 11:30,Max,NEM,Biomass,-0.5
16/04/2023 11:30,Max,NEM,Black coal,5534.653
16/04/2023 11:30,Max,NEM,Brown coal,2219.871
16/04/2023 11:30,Max,NEM,Distributed PV,7007.29
16/04/2023 11:30,Max,NEM,Gas,358.674
16/04/2023 11:30,Max,NEM,Hydro,771.671
16/04/2023 11:30,Max,NEM,Liquid Fuel,-0.1
16/04/2023 11:30,Max,NEM,Utility-scale Solar,3792.271
16/04/2023 11:30,Max,NEM,Wind,3902.796
30/04/2023 23:30,Min,NEM,Battery,27.412
30/04/2023 23:30,Min,NEM,Biomass,-0.4
30/04/2023 23:30,Min,NEM,Black coal,10290.225
30/04/2023 23:30,Min,NEM,Brown coal,4179.859
30/04/2023 23:30,Min,NEM,Distributed PV,0
30/04/2023 23:30,Min,NEM,Gas,2907.276
30/04/2023 23:30,Min,NEM,Hydro,2739.638
30/04/2023 23:30,Min,NEM,Liquid Fuel,-0.067
30/04/2023 23:30,Min,NEM,Utility-scale Solar,-0.202
30/04/2023 23:30,Min,NEM,Wind,585.391
03/05/2023 13:00,Max,NEM,Battery,2.723
03/05/2023 13:00,Max,NEM,Biomass,-0.783
03/05/2023 13:00,Max,NEM,Black coal,5820.271
03/05/2023 13:00,Max,NEM,Brown coal,2917.736
03/05/2023 13:00,Max,NEM,Distributed PV,8175.923
03/05/2023 13:00,Max,NEM,Gas,272.289
03/05/2023 13:00,Max,NEM,Hydro,747.54
03/05/2023 13:00,Max,NEM,Liquid Fuel,0
03/05/2023 13:00,Max,NEM,Utility-scale Solar,3178.248
03/05/2023 13:00,Max,NEM,Wind,5717.55
19/05/2023 04:30,Min,NEM,Battery,7.83
19/05/2023 04:30,Min,NEM,Biomass,-0.4
19/05/2023 04:30,Min,NEM,Black coal,11089.218
19/05/2023 04:30,Min,NEM,Brown coal,4648.705
19/05/2023 04:30,Min,NEM,Distributed PV,0
19/05/2023 04:30,Min,NEM,Gas,1603.228
19/05/2023 04:30,Min,NEM,Hydro,1389.065
19/05/2023 04:30,Min,NEM,Liquid Fuel,1.167
19/05/2023 04:30,Min,NEM,Utility-scale Solar,0.285
19/05/2023 04:30,Min,NEM,Wind,1412.652
02/06/2023 04:00,Min,NEM,Battery,13.573
02/06/2023 04:00,Min,NEM,Biomass,14.4
02/06/2023 04:00,Min,NEM,Black coal,10950.532
02/06/2023 04:00,Min,NEM,Brown coal,4235.44
02/06/2023 04:00,Min,NEM,Distributed PV,0
02/06/2023 04:00,Min,NEM,Gas,1141.997
02/06/2023 04:00,Min,NEM,Hydro,1852.467
02/06/2023 04:00,Min,NEM,Liquid Fuel,-0.033
02/06/2023 04:00,Min,NEM,Utility-scale Solar,0.952
02/06/2023 04:00,Min,NEM,Wind,1388.107
09/06/2023 11:30,Max,NEM,Battery,7.169
09/06/2023 11:30,Max,NEM,Biomass,16.417
09/06/2023 11:30,Max,NEM,Black coal,6722.167
09/06/2023 11:30,Max,NEM,Brown coal,3125.303
09/06/2023 11:30,Max,NEM,Distributed PV,7272.603
09/06/2023 11:30,Max,NEM,Gas,332.236
09/06/2023 11:30,Max,NEM,Hydro,1216.074
09/06/2023 11:30,Max,NEM,Liquid Fuel,32.288
09/06/2023 11:30,Max,NEM,Utility-scale Solar,3603.911
09/06/2023 11:30,Max,NEM,Wind,4856.626